time,temperature_2m_mean,precipitation_sum,region
2017-01-17,26.7,2.2,PE
2017-01-18,27.3,1.2,PE
2017-01-19,27.1,0.4,PE
2017-01-20,26.9,0.1,PE
2017-01-21,27.4,0.3,PE
2017-01-22,26.4,7.8,PE
2017-01-23,26.5,7.5,PE
2017-01-24,27.3,0.5,PE
2017-01-25,26.9,2.1,PE
2017-01-26,27.5,0.0,PE
2017-01-27,27.0,2.6,PE
2017-01-28,27.0,2.7,PE
2017-01-29,26.8,3.4,PE
2017-01-30,26.9,5.8,PE
2017-01-31,27.0,2.4,PE
2017-02-01,26.9,1.9,PE
2017-02-02,27.1,1.0,PE
2017-02-03,27.2,0.4,PE
2017-02-04,27.0,0.3,PE
2017-02-05,27.3,0.0,PE
2017-02-06,27.3,0.7,PE
2017-02-07,27.3,0.2,PE
2017-02-08,27.3,0.4,PE
2017-02-09,27.7,2.4,PE
2017-02-10,26.9,5.5,PE
2017-02-11,26.8,2.0,PE
2017-02-12,26.7,0.4,PE
2017-02-13,26.9,0.9,PE
2017-02-14,27.3,3.6,PE
2017-02-15,27.2,1.3,PE
2017-02-16,27.2,0.5,PE
2017-02-17,26.8,0.7,PE
2017-02-18,27.0,1.9,PE
2017-02-19,26.7,5.7,PE
2017-02-20,27.2,2.8,PE
2017-02-21,26.7,6.2,PE
2017-02-22,26.7,1.7,PE
2017-02-23,27.1,1.4,PE
2017-02-24,26.7,7.6,PE
2017-02-25,26.7,1.7,PE
2017-02-26,27.2,0.0,PE
2017-02-27,27.4,2.9,PE
2017-02-28,27.0,4.1,PE
2017-03-01,26.1,6.2,PE
2017-03-02,26.4,3.7,PE
2017-03-03,26.7,2.5,PE
2017-03-04,26.1,4.1,PE
2017-03-05,26.8,1.3,PE
2017-03-06,26.9,5.2,PE
2017-03-07,27.4,1.7,PE
2017-03-08,27.3,1.3,PE
2017-03-09,27.0,2.9,PE
2017-03-10,26.1,4.6,PE
2017-03-11,25.8,6.9,PE
2017-03-12,25.5,7.8,PE
2017-03-13,26.3,5.2,PE
2017-03-14,26.4,2.2,PE
2017-03-15,26.9,1.6,PE
2017-03-16,26.5,5.6,PE
2017-03-17,26.5,7.2,PE
2017-03-18,26.7,0.4,PE
2017-03-19,26.9,2.7,PE
2017-03-20,26.9,2.1,PE
2017-03-21,26.8,2.7,PE
2017-03-22,26.2,10.4,PE
2017-03-23,26.4,4.0,PE
2017-03-24,26.8,1.4,PE
2017-03-25,26.7,2.1,PE
2017-03-26,27.3,1.7,PE
2017-03-27,27.4,2.3,PE
2017-03-28,27.8,0.4,PE
2017-03-29,27.2,3.0,PE
2017-03-30,27.1,5.7,PE
2017-03-31,27.0,6.0,PE
2017-04-01,27.4,0.9,PE
2017-04-02,26.6,3.4,PE
2017-04-03,27.0,3.9,PE
2017-04-04,27.0,2.9,PE
2017-04-05,26.9,9.1,PE
2017-04-06,26.9,2.1,PE
2017-04-07,26.5,2.7,PE
2017-04-08,26.3,3.8,PE
2017-04-09,26.4,6.6,PE
2017-04-10,25.9,13.4,PE
2017-04-11,25.6,15.0,PE
2017-04-12,25.9,13.4,PE
2017-04-13,25.9,13.1,PE
2017-04-14,26.6,4.7,PE
2017-04-15,27.1,6.6,PE
2017-04-16,26.8,3.4,PE
2017-04-17,25.7,3.6,PE
2017-04-18,26.3,0.4,PE
2017-04-19,26.5,4.1,PE
2017-04-20,26.1,0.9,PE
2017-04-21,26.4,0.2,PE
2017-04-22,26.7,3.9,PE
2017-04-23,26.6,6.1,PE
2017-04-24,27.1,2.3,PE
2017-04-25,26.5,3.9,PE
2017-04-26,26.7,2.1,PE
2017-04-27,26.7,2.8,PE
2017-04-28,26.4,5.1,PE
2017-04-29,26.1,6.1,PE
2017-04-30,26.2,8.2,PE
2017-05-01,26.1,4.5,PE
2017-05-02,25.6,10.3,PE
2017-05-03,25.7,7.7,PE
2017-05-04,26.8,2.1,PE
2017-05-05,26.5,4.3,PE
2017-05-06,25.0,8.6,PE
2017-05-07,25.4,7.8,PE
2017-05-08,25.1,14.6,PE
2017-05-09,25.1,9.9,PE
2017-05-10,25.5,6.2,PE
2017-05-11,25.8,7.8,PE
2017-05-12,25.9,3.2,PE
2017-05-13,25.8,0.3,PE
2017-05-14,26.4,4.1,PE
2017-05-15,26.7,1.0,PE
2017-05-16,26.8,0.0,PE
2017-05-17,27.1,0.7,PE
2017-05-18,26.1,5.1,PE
2017-05-19,26.0,3.3,PE
2017-05-20,25.8,4.5,PE
2017-05-21,26.1,6.3,PE
2017-05-22,26.2,7.6,PE
2017-05-23,26.7,0.4,PE
2017-05-24,25.2,10.0,PE
2017-05-25,24.8,36.6,PE
2017-05-26,24.6,7.3,PE
2017-05-27,24.7,7.3,PE
2017-05-28,24.9,18.3,PE
2017-05-29,25.0,21.5,PE
2017-05-30,24.2,54.0,PE
2017-05-31,25.0,6.9,PE
2017-06-01,25.4,4.1,PE
2017-06-02,26.0,3.6,PE
2017-06-03,25.5,3.7,PE
2017-06-04,25.5,5.6,PE
2017-06-05,25.9,3.4,PE
2017-06-06,25.9,2.5,PE
2017-06-07,25.9,3.6,PE
2017-06-08,26.0,2.6,PE
2017-06-09,25.8,2.8,PE
2017-06-10,25.2,4.4,PE
2017-06-11,25.1,4.6,PE
2017-06-12,25.4,2.3,PE
2017-06-13,25.7,3.7,PE
2017-06-14,25.3,7.7,PE
2017-06-15,24.1,39.3,PE
2017-06-16,24.3,4.6,PE
2017-06-17,25.1,2.6,PE
2017-06-18,24.8,8.5,PE
2017-06-19,24.9,6.0,PE
2017-06-20,24.1,6.8,PE
2017-06-21,25.0,11.6,PE
2017-06-22,24.9,6.0,PE
2017-06-23,25.0,5.7,PE
2017-06-24,24.0,23.7,PE
2017-06-25,24.4,12.7,PE
2017-06-26,24.9,3.4,PE
2017-06-27,24.8,8.5,PE
2017-06-28,23.7,37.0,PE
2017-06-29,23.7,59.9,PE
2017-06-30,24.1,27.6,PE
2017-07-01,23.7,11.3,PE
2017-07-02,24.1,2.7,PE
2017-07-03,23.8,9.1,PE
2017-07-04,24.0,6.1,PE
2017-07-05,24.1,13.9,PE
2017-07-06,23.5,17.3,PE
2017-07-07,24.5,5.0,PE
2017-07-08,24.6,1.5,PE
2017-07-09,23.9,11.0,PE
2017-07-10,24.6,7.6,PE
2017-07-11,24.8,3.5,PE
2017-07-12,24.5,3.4,PE
2017-07-13,24.0,4.4,PE
2017-07-14,23.8,2.6,PE
2017-07-15,24.0,3.8,PE
2017-07-16,23.9,4.9,PE
2017-07-17,24.4,2.8,PE
2017-07-18,24.0,2.0,PE
2017-07-19,23.0,24.3,PE
2017-07-20,24.2,42.3,PE
2017-07-21,24.0,28.7,PE
2017-07-22,24.1,6.5,PE
2017-07-23,24.0,5.8,PE
2017-07-24,24.3,4.0,PE
2017-07-25,23.8,6.9,PE
2017-07-26,24.2,2.8,PE
2017-07-27,23.6,11.8,PE
2017-07-28,23.6,12.1,PE
2017-07-29,23.7,6.5,PE
2017-07-30,23.6,5.1,PE
2017-07-31,23.3,11.4,PE
2017-08-01,23.6,7.9,PE
2017-08-02,24.3,3.5,PE
2017-08-03,24.2,1.2,PE
2017-08-04,23.8,5.2,PE
2017-08-05,24.6,1.8,PE
2017-08-06,23.9,5.5,PE
2017-08-07,23.9,4.8,PE
2017-08-08,24.2,1.1,PE
2017-08-09,24.2,9.1,PE
2017-08-10,24.8,0.6,PE
2017-08-11,24.3,1.2,PE
2017-08-12,24.5,0.4,PE
2017-08-13,23.8,6.4,PE
2017-08-14,23.6,2.2,PE
2017-08-15,23.3,0.0,PE
2017-08-16,23.7,0.6,PE
2017-08-17,23.8,4.1,PE
2017-08-18,24.3,13.5,PE
2017-08-19,24.5,10.5,PE
2017-08-20,25.0,2.5,PE
2017-08-21,24.7,3.1,PE
2017-08-22,24.0,3.8,PE
2017-08-23,24.1,4.8,PE
2017-08-24,24.7,5.3,PE
2017-08-25,23.8,5.3,PE
2017-08-26,23.3,5.0,PE
2017-08-27,23.7,5.8,PE
2017-08-28,24.0,3.7,PE
2017-08-29,23.8,2.3,PE
2017-08-30,24.6,2.7,PE
2017-08-31,24.8,2.1,PE
2017-09-01,24.9,0.3,PE
2017-09-02,23.8,4.4,PE
2017-09-03,23.6,3.1,PE
2017-09-04,24.6,1.5,PE
2017-09-05,25.0,1.6,PE
2017-09-06,25.1,4.1,PE
2017-09-07,24.2,4.9,PE
2017-09-08,23.9,5.6,PE
2017-09-09,24.2,4.2,PE
2017-09-10,25.0,1.3,PE
2017-09-11,24.1,8.0,PE
2017-09-12,24.4,4.8,PE
2017-09-13,24.3,4.3,PE
2017-09-14,24.3,4.0,PE
2017-09-15,24.3,3.4,PE
2017-09-16,24.2,3.4,PE
2017-09-17,24.4,3.5,PE
2017-09-18,24.5,2.8,PE
2017-09-19,24.4,1.6,PE
2017-09-20,24.2,4.6,PE
2017-09-21,24.3,3.2,PE
2017-09-22,24.1,4.4,PE
2017-09-23,24.2,2.1,PE
2017-09-24,23.9,2.6,PE
2017-09-25,24.6,1.9,PE
2017-09-26,24.9,1.5,PE
2017-09-27,25.1,3.9,PE
2017-09-28,25.1,2.7,PE
2017-09-29,24.9,3.6,PE
2017-09-30,24.9,0.6,PE
2017-10-01,25.0,1.2,PE
2017-10-02,25.4,1.4,PE
2017-10-03,25.5,0.7,PE
2017-10-04,25.4,1.9,PE
2017-10-05,25.1,2.3,PE
2017-10-06,25.1,2.6,PE
2017-10-07,25.0,0.6,PE
2017-10-08,24.9,1.4,PE
2017-10-09,24.9,1.4,PE
2017-10-10,24.3,4.4,PE
2017-10-11,25.1,2.5,PE
2017-10-12,25.3,0.5,PE
2017-10-13,25.5,0.7,PE
2017-10-14,25.7,0.0,PE
2017-10-15,25.6,1.7,PE
2017-10-16,25.2,4.5,PE
2017-10-17,25.0,4.4,PE
2017-10-18,25.0,4.2,PE
2017-10-19,25.6,1.5,PE
2017-10-20,25.6,5.9,PE
2017-10-21,25.5,4.0,PE
2017-10-22,25.5,0.4,PE
2017-10-23,24.9,3.0,PE
2017-10-24,25.4,5.4,PE
2017-10-25,25.8,1.7,PE
2017-10-26,25.7,2.6,PE
2017-10-27,25.7,3.4,PE
2017-10-28,25.8,4.2,PE
2017-10-29,25.8,1.0,PE
2017-10-30,25.7,0.4,PE
2017-10-31,25.7,2.6,PE
2017-11-01,26.2,0.6,PE
2017-11-02,26.2,3.2,PE
2017-11-03,25.8,2.2,PE
2017-11-04,25.8,2.7,PE
2017-11-05,25.7,1.3,PE
2017-11-06,25.8,0.7,PE
2017-11-07,25.9,2.6,PE
2017-11-08,25.9,0.7,PE
2017-11-09,25.5,1.4,PE
2017-11-10,25.5,2.0,PE
2017-11-11,26.1,0.7,PE
2017-11-12,26.2,1.1,PE
2017-11-13,26.7,0.3,PE
2017-11-14,26.6,0.7,PE
2017-11-15,26.0,3.4,PE
2017-11-16,25.7,1.5,PE
2017-11-17,25.6,3.3,PE
2017-11-18,25.9,1.8,PE
2017-11-19,26.3,0.1,PE
2017-11-20,26.3,0.2,PE
2017-11-21,26.2,2.4,PE
2017-11-22,26.5,1.1,PE
2017-11-23,26.7,1.8,PE
2017-11-24,26.5,3.8,PE
2017-11-25,25.8,5.1,PE
2017-11-26,25.9,0.6,PE
2017-11-27,26.1,0.8,PE
2017-11-28,26.5,0.0,PE
2017-11-29,26.5,0.5,PE
2017-11-30,26.8,0.1,PE
2017-12-01,26.5,2.8,PE
2017-12-02,26.5,0.9,PE
2017-12-03,26.4,2.3,PE
2017-12-04,26.7,2.3,PE
2017-12-05,26.8,0.5,PE
2017-12-06,26.7,0.9,PE
2017-12-07,26.8,1.1,PE
2017-12-08,27.2,0.5,PE
2017-12-09,27.4,0.6,PE
2017-12-10,27.3,0.2,PE
2017-12-11,27.1,0.8,PE
2017-12-12,27.2,0.9,PE
2017-12-13,26.7,3.8,PE
2017-12-14,26.4,0.2,PE
2017-12-15,26.5,1.6,PE
2017-12-16,26.8,2.8,PE
2017-12-17,26.7,2.4,PE
2017-12-18,26.6,2.1,PE
2017-12-19,26.6,1.4,PE
2017-12-20,26.3,5.1,PE
2017-12-21,26.3,3.6,PE
2017-12-22,26.6,2.3,PE
2017-12-23,25.8,5.5,PE
2017-12-24,25.8,4.8,PE
2017-12-25,26.5,1.4,PE
2017-12-26,26.5,1.6,PE
2017-12-27,26.6,1.2,PE
2017-12-28,26.4,0.6,PE
2017-12-29,26.7,0.3,PE
2017-12-30,26.6,0.7,PE
2017-12-31,27.0,0.6,PE
2018-01-01,27.0,0.0,PE
2018-01-02,26.9,0.9,PE
2018-01-03,27.1,0.4,PE
2018-01-04,27.2,0.3,PE
2018-01-05,27.3,0.9,PE
2018-01-06,26.7,3.0,PE
2018-01-07,25.9,5.4,PE
2018-01-08,26.2,5.3,PE
2018-01-09,26.5,2.4,PE
2018-01-10,26.2,3.5,PE
2018-01-11,26.0,3.9,PE
2018-01-12,26.6,1.6,PE
2018-01-13,26.9,2.6,PE
2018-01-14,25.7,4.6,PE
2018-01-15,25.9,5.2,PE
2018-01-16,26.2,2.5,PE
2018-01-17,26.1,7.9,PE
2018-01-18,25.4,8.7,PE
2018-01-19,24.7,19.0,PE
2018-01-20,26.4,3.6,PE
2018-01-21,26.4,2.5,PE
2018-01-22,26.2,1.4,PE
2018-01-23,25.0,7.3,PE
2018-01-24,26.0,7.4,PE
2018-01-25,26.2,3.2,PE
2018-01-26,26.4,1.7,PE
2018-01-27,26.6,0.2,PE
2018-01-28,26.5,1.6,PE
2018-01-29,26.6,5.3,PE
2018-01-30,26.9,1.0,PE
2018-01-31,26.9,2.4,PE
2018-02-01,26.9,3.6,PE
2018-02-02,26.9,1.8,PE
2018-02-03,26.7,0.8,PE
2018-02-04,26.8,0.3,PE
2018-02-05,26.9,1.7,PE
2018-02-06,27.1,1.4,PE
2018-02-07,27.4,2.3,PE
2018-02-08,27.1,2.3,PE
2018-02-09,25.8,27.6,PE
2018-02-10,26.0,8.0,PE
2018-02-11,26.5,0.7,PE
2018-02-12,26.0,3.1,PE
2018-02-13,25.6,7.4,PE
2018-02-14,25.8,13.0,PE
2018-02-15,26.1,5.9,PE
2018-02-16,26.1,7.0,PE
2018-02-17,25.9,10.9,PE
2018-02-18,25.9,5.0,PE
2018-02-19,25.9,3.9,PE
2018-02-20,26.1,4.1,PE
2018-02-21,26.8,1.0,PE
2018-02-22,26.5,5.6,PE
2018-02-23,26.1,2.7,PE
2018-02-24,26.4,1.0,PE
2018-02-25,25.8,3.3,PE
2018-02-26,26.5,0.6,PE
2018-02-27,26.3,2.3,PE
2018-02-28,25.9,12.5,PE
2018-03-01,26.1,1.8,PE
2018-03-02,26.1,2.4,PE
2018-03-03,25.5,7.2,PE
2018-03-04,26.7,1.4,PE
2018-03-05,26.7,3.7,PE
2018-03-06,26.7,5.2,PE
2018-03-07,27.2,0.4,PE
2018-03-08,26.8,1.0,PE
2018-03-09,26.8,0.7,PE
2018-03-10,27.0,1.0,PE
2018-03-11,27.1,1.8,PE
2018-03-12,27.4,1.4,PE
2018-03-13,27.5,0.7,PE
2018-03-14,27.3,2.0,PE
2018-03-15,26.7,3.2,PE
2018-03-16,26.1,2.9,PE
2018-03-17,26.7,0.6,PE
2018-03-18,27.1,0.2,PE
2018-03-19,27.3,0.3,PE
2018-03-20,27.4,1.6,PE
2018-03-21,27.7,0.5,PE
2018-03-22,27.5,0.8,PE
2018-03-23,27.4,1.8,PE
2018-03-24,25.6,11.9,PE
2018-03-25,25.0,9.3,PE
2018-03-26,25.4,7.1,PE
2018-03-27,26.2,5.4,PE
2018-03-28,25.7,10.0,PE
2018-03-29,25.2,20.6,PE
2018-03-30,25.1,13.7,PE
2018-03-31,25.4,6.6,PE
2018-04-01,25.5,7.5,PE
2018-04-02,26.1,3.9,PE
2018-04-03,26.6,0.7,PE
2018-04-04,27.0,2.2,PE
2018-04-05,26.2,4.4,PE
2018-04-06,25.6,7.6,PE
2018-04-07,25.3,4.2,PE
2018-04-08,25.1,6.1,PE
2018-04-09,25.4,10.2,PE
2018-04-10,26.0,6.3,PE
2018-04-11,24.3,19.4,PE
2018-04-12,25.1,16.2,PE
2018-04-13,25.1,21.0,PE
2018-04-14,25.2,10.6,PE
2018-04-15,25.0,10.8,PE
2018-04-16,25.4,15.8,PE
2018-04-17,26.1,1.5,PE
2018-04-18,25.5,4.6,PE
2018-04-19,25.1,5.3,PE
2018-04-20,25.4,2.4,PE
2018-04-21,25.3,5.5,PE
2018-04-22,24.7,11.8,PE
2018-04-23,25.0,7.5,PE
2018-04-24,26.1,7.3,PE
2018-04-25,25.2,38.5,PE
2018-04-26,26.1,1.7,PE
2018-04-27,25.2,9.1,PE
2018-04-28,26.0,2.2,PE
2018-04-29,25.5,6.1,PE
2018-04-30,24.7,18.4,PE
2018-05-01,25.5,3.3,PE
2018-05-02,25.4,3.6,PE
2018-05-03,25.3,4.1,PE
2018-05-04,25.8,4.5,PE
2018-05-05,25.7,10.7,PE
2018-05-06,26.1,18.4,PE
2018-05-07,25.8,1.3,PE
2018-05-08,25.6,2.3,PE
2018-05-09,24.5,2.0,PE
2018-05-10,24.9,5.8,PE
2018-05-11,25.2,10.3,PE
2018-05-12,25.6,5.9,PE
2018-05-13,25.3,4.4,PE
2018-05-14,25.8,3.5,PE
2018-05-15,25.3,9.9,PE
2018-05-16,25.7,7.6,PE
2018-05-17,25.1,6.9,PE
2018-05-18,25.1,9.1,PE
2018-05-19,25.4,0.9,PE
2018-05-20,25.2,0.1,PE
2018-05-21,26.5,2.7,PE
2018-05-22,25.9,2.6,PE
2018-05-23,25.7,1.3,PE
2018-05-24,25.1,2.7,PE
2018-05-25,24.4,5.9,PE
2018-05-26,25.1,2.0,PE
2018-05-27,25.3,3.6,PE
2018-05-28,25.1,4.1,PE
2018-05-29,25.4,1.2,PE
2018-05-30,25.7,2.5,PE
2018-05-31,25.2,6.9,PE
2018-06-01,24.8,0.6,PE
2018-06-02,24.8,4.5,PE
2018-06-03,25.9,5.0,PE
2018-06-04,25.2,7.9,PE
2018-06-05,24.7,0.5,PE
2018-06-06,24.8,2.0,PE
2018-06-07,25.5,9.5,PE
2018-06-08,25.9,8.8,PE
2018-06-09,25.8,1.9,PE
2018-06-10,25.3,2.0,PE
2018-06-11,25.3,3.6,PE
2018-06-12,25.7,0.7,PE
2018-06-13,25.3,2.6,PE
2018-06-14,24.9,3.5,PE
2018-06-15,24.5,5.5,PE
2018-06-16,25.2,2.5,PE
2018-06-17,24.4,4.4,PE
2018-06-18,24.3,2.5,PE
2018-06-19,24.0,4.3,PE
2018-06-20,24.7,2.3,PE
2018-06-21,24.7,1.0,PE
2018-06-22,25.6,0.3,PE
2018-06-23,25.3,1.6,PE
2018-06-24,24.7,4.8,PE
2018-06-25,24.9,1.5,PE
2018-06-26,24.0,3.0,PE
2018-06-27,23.7,6.8,PE
2018-06-28,24.6,2.9,PE
2018-06-29,24.0,5.5,PE
2018-06-30,23.5,1.5,PE
2018-07-01,23.8,1.9,PE
2018-07-02,24.3,5.3,PE
2018-07-03,24.4,3.0,PE
2018-07-04,24.0,3.1,PE
2018-07-05,23.6,5.8,PE
2018-07-06,24.9,5.3,PE
2018-07-07,25.1,1.8,PE
2018-07-08,24.2,3.3,PE
2018-07-09,24.3,0.3,PE
2018-07-10,24.0,3.1,PE
2018-07-11,24.8,6.6,PE
2018-07-12,24.6,6.1,PE
2018-07-13,24.4,4.5,PE
2018-07-14,24.1,0.8,PE
2018-07-15,23.9,0.8,PE
2018-07-16,24.3,1.5,PE
2018-07-17,24.2,4.0,PE
2018-07-18,24.4,6.7,PE
2018-07-19,24.7,1.0,PE
2018-07-20,24.3,3.6,PE
2018-07-21,24.5,1.2,PE
2018-07-22,24.6,0.4,PE
2018-07-23,24.6,2.3,PE
2018-07-24,24.6,1.0,PE
2018-07-25,24.1,3.4,PE
2018-07-26,24.3,2.9,PE
2018-07-27,23.5,15.0,PE
2018-07-28,24.5,1.7,PE
2018-07-29,24.3,2.5,PE
2018-07-30,23.6,4.8,PE
2018-07-31,23.6,4.6,PE
2018-08-01,23.8,5.3,PE
2018-08-02,24.5,1.6,PE
2018-08-03,23.9,0.9,PE
2018-08-04,24.3,0.2,PE
2018-08-05,24.6,5.0,PE
2018-08-06,24.5,1.6,PE
2018-08-07,24.5,3.3,PE
2018-08-08,24.2,2.0,PE
2018-08-09,23.8,5.0,PE
2018-08-10,24.7,0.6,PE
2018-08-11,24.7,0.3,PE
2018-08-12,24.7,2.0,PE
2018-08-13,25.1,2.9,PE
2018-08-14,24.9,3.1,PE
2018-08-15,24.9,1.4,PE
2018-08-16,24.9,2.8,PE
2018-08-17,24.8,2.2,PE
2018-08-18,24.3,2.6,PE
2018-08-19,24.7,0.2,PE
2018-08-20,24.7,1.0,PE
2018-08-21,24.1,6.7,PE
2018-08-22,24.3,4.0,PE
2018-08-23,24.2,3.1,PE
2018-08-24,24.4,4.1,PE
2018-08-25,24.4,4.4,PE
2018-08-26,24.4,1.2,PE
2018-08-27,24.1,2.8,PE
2018-08-28,24.2,3.8,PE
2018-08-29,23.8,6.0,PE
2018-08-30,23.7,3.3,PE
2018-08-31,24.0,1.4,PE
2018-09-01,23.6,5.1,PE
2018-09-02,24.2,5.2,PE
2018-09-03,24.4,1.8,PE
2018-09-04,24.6,0.2,PE
2018-09-05,24.9,0.2,PE
2018-09-06,24.7,3.3,PE
2018-09-07,24.4,2.6,PE
2018-09-08,24.4,0.1,PE
2018-09-09,24.2,2.2,PE
2018-09-10,24.3,3.4,PE
2018-09-11,24.6,2.1,PE
2018-09-12,24.5,0.5,PE
2018-09-13,24.0,0.9,PE
2018-09-14,24.5,1.2,PE
2018-09-15,24.8,1.1,PE
2018-09-16,25.0,5.7,PE
2018-09-17,25.2,3.8,PE
2018-09-18,25.2,2.7,PE
2018-09-19,25.1,3.3,PE
2018-09-20,25.1,2.2,PE
2018-09-21,24.9,1.3,PE
2018-09-22,25.0,0.6,PE
2018-09-23,24.5,5.8,PE
2018-09-24,25.0,6.9,PE
2018-09-25,25.1,1.0,PE
2018-09-26,25.2,1.8,PE
2018-09-27,24.9,3.7,PE
2018-09-28,25.2,3.2,PE
2018-09-29,25.1,2.1,PE
2018-09-30,25.5,0.7,PE
2018-10-01,25.1,1.7,PE
2018-10-02,25.1,0.9,PE
2018-10-03,24.8,3.8,PE
2018-10-04,25.4,3.1,PE
2018-10-05,25.4,1.1,PE
2018-10-06,25.6,0.0,PE
2018-10-07,24.9,4.3,PE
2018-10-08,25.3,1.3,PE
2018-10-09,25.1,1.2,PE
2018-10-10,25.2,3.6,PE
2018-10-11,25.2,2.6,PE
2018-10-12,25.3,2.2,PE
2018-10-13,24.8,2.5,PE
2018-10-14,25.5,2.7,PE
2018-10-15,25.6,2.8,PE
2018-10-16,25.4,3.3,PE
2018-10-17,25.7,2.0,PE
2018-10-18,25.9,0.8,PE
2018-10-19,25.8,1.0,PE
2018-10-20,25.9,0.4,PE
2018-10-21,26.0,1.3,PE
2018-10-22,25.9,1.8,PE
2018-10-23,26.1,0.2,PE
2018-10-24,25.9,0.4,PE
2018-10-25,26.0,1.2,PE
2018-10-26,26.0,3.3,PE
2018-10-27,26.1,0.7,PE
2018-10-28,26.4,0.0,PE
2018-10-29,26.7,0.7,PE
2018-10-30,26.5,3.5,PE
2018-10-31,26.1,3.2,PE
2016-09-01,31.6,0.0,PI
2016-09-02,31.5,0.0,PI
2016-09-03,30.0,0.0,PI
2016-09-04,30.8,0.0,PI
2016-09-05,31.2,0.0,PI
2016-09-06,31.3,0.0,PI
2016-09-07,31.9,0.0,PI
2016-09-08,30.6,0.0,PI
2016-09-09,29.3,0.3,PI
2016-09-10,30.6,0.2,PI
2016-09-11,31.3,0.0,PI
2016-09-12,31.6,0.0,PI
2016-09-13,32.2,0.0,PI
2016-09-14,32.0,0.0,PI
2016-09-15,31.4,0.0,PI
2016-09-16,31.9,0.0,PI
2016-09-17,31.5,0.0,PI
2016-09-18,30.9,0.0,PI
2016-09-19,30.5,0.2,PI
2016-09-20,30.5,0.0,PI
2016-09-21,30.4,0.0,PI
2016-09-22,31.3,0.0,PI
2016-09-23,30.9,0.0,PI
2016-09-24,31.3,0.0,PI
2016-09-25,30.8,0.0,PI
2016-09-26,29.5,0.6,PI
2016-09-27,29.3,0.8,PI
2016-09-28,29.8,0.1,PI
2016-09-29,30.5,0.1,PI
2016-09-30,31.1,0.0,PI
2016-10-01,31.3,0.0,PI
2016-10-02,32.1,0.0,PI
2016-10-03,31.6,0.0,PI
2016-10-04,31.6,0.0,PI
2016-10-05,31.4,0.0,PI
2016-10-06,29.3,0.1,PI
2016-10-07,29.2,2.5,PI
2016-10-08,31.0,0.0,PI
2016-10-09,31.7,0.0,PI
2016-10-10,31.9,0.0,PI
2016-10-11,31.8,0.0,PI
2016-10-12,31.5,0.0,PI
2016-10-13,32.0,0.0,PI
2016-10-14,32.1,0.0,PI
2016-10-15,31.9,0.0,PI
2016-10-16,33.3,0.0,PI
2016-10-17,32.0,0.0,PI
2016-10-18,31.6,0.0,PI
2016-10-19,31.7,0.0,PI
2016-10-20,30.5,1.0,PI
2016-10-21,28.0,2.9,PI
2016-10-22,30.5,0.0,PI
2016-10-23,31.2,0.0,PI
2016-10-24,31.0,0.0,PI
2016-10-25,31.7,0.0,PI
2016-10-26,31.9,0.0,PI
2016-10-27,32.4,0.0,PI
2016-10-28,32.3,0.0,PI
2016-10-29,31.9,0.0,PI
2016-10-30,31.4,0.0,PI
2016-10-31,31.0,0.1,PI
2016-11-01,32.3,0.0,PI
2016-11-02,33.3,0.0,PI
2016-11-03,33.1,0.0,PI
2016-11-04,33.4,0.0,PI
2016-11-05,33.4,0.0,PI
2016-11-06,32.9,0.0,PI
2016-11-07,32.5,0.1,PI
2016-11-08,32.7,0.0,PI
2016-11-09,30.9,0.5,PI
2016-11-10,31.7,0.0,PI
2016-11-11,32.7,0.0,PI
2016-11-12,32.3,0.0,PI
2016-11-13,32.1,0.0,PI
2016-11-14,31.4,0.9,PI
2016-11-15,30.1,0.1,PI
2016-11-16,31.6,0.0,PI
2016-11-17,32.4,0.0,PI
2016-11-18,31.4,0.2,PI
2016-11-19,27.3,8.6,PI
2016-11-20,29.3,0.3,PI
2016-11-21,30.0,0.3,PI
2016-11-22,31.3,0.0,PI
2016-11-23,32.0,0.0,PI
2016-11-24,32.3,0.0,PI
2016-11-25,32.7,0.0,PI
2016-11-26,32.5,0.0,PI
2016-11-27,31.3,0.0,PI
2016-11-28,32.1,0.0,PI
2016-11-29,32.0,0.0,PI
2016-11-30,31.0,0.0,PI
2016-12-01,32.3,0.0,PI
2016-12-02,31.4,0.1,PI
2016-12-03,31.5,0.2,PI
2016-12-04,31.9,0.0,PI
2016-12-05,31.7,0.0,PI
2016-12-06,31.9,0.0,PI
2016-12-07,32.1,0.0,PI
2016-12-08,31.0,0.0,PI
2016-12-09,30.7,0.6,PI
2016-12-10,32.0,0.0,PI
2016-12-11,31.5,0.1,PI
2016-12-12,31.0,0.4,PI
2016-12-13,29.0,6.8,PI
2016-12-14,25.9,35.3,PI
2016-12-15,26.6,0.0,PI
2016-12-16,27.0,3.4,PI
2016-12-17,27.1,2.9,PI
2016-12-18,24.3,24.8,PI
2016-12-19,24.2,15.0,PI
2016-12-20,27.0,1.4,PI
2016-12-21,27.7,0.5,PI
2016-12-22,28.3,0.2,PI
2016-12-23,28.7,0.4,PI
2016-12-24,28.3,0.3,PI
2016-12-25,28.0,0.3,PI
2016-12-26,28.6,3.4,PI
2016-12-27,29.3,0.0,PI
2016-12-28,29.9,0.0,PI
2016-12-29,28.9,3.0,PI
2016-12-30,27.0,6.7,PI
2016-12-31,28.3,0.1,PI
2017-01-01,28.9,3.5,PI
